Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch,Loss/classifier_loss
CiteSeer,line,sg,10,0.1,1.0,events.out.tfevents.1733337338.d1016,3.706592082977295,249,9.008038520812988,1029.563232421875,1038.5712890625,311.71435546875,0.5801048278808594,0.5801,4,0.0322519913315773,0.0379,4,0.012087912298738956,0.0209,2,0.5853014588356018,0.6095,4,0.025587430223822594,0.0310,4,0.003296703565865755,0.0165,1,296526336.0,0.6077287793159485,0.6077,5,0.03233833611011505,0.0323,5,0.009890110231935978,0.0099,5,0.5723611116409302,0.6102,1,0.02634252794086933,0.0306,1,0.00659340713173151,0.0093,1,1.2624893188476562
CiteSeer,line,sg_aug,1,0.1,0.1,events.out.tfevents.1733337408.d1016,3.817072629928589,249,0.0005103654111735523,0.0,0.0005103654111735523,355.6532897949219,0.6079696416854858,0.6427,3,0.030756304040551186,0.0329,3,0.015384616330265999,0.0198,3,0.6272739171981812,0.6273,4,0.03814809396862984,0.0381,4,0.018681319430470467,0.0187,4,296526336.0,0.6570078730583191,0.6570,5,0.03564082831144333,0.0356,5,0.017582418397068977,0.0176,5,0.6134012341499329,0.6134,5,0.03820997476577759,0.0382,5,0.011538461782038212,0.0143,1,0.6333329677581787
CiteSeer,line,sg_aug,1,0.1,1.0,events.out.tfevents.1733337391.d1016,3.7784533500671387,249,0.002141864039003849,0.0,0.002141864039003849,502.7417907714844,0.5781315565109253,0.6124,4,0.02524256333708763,0.0389,3,0.003296703565865755,0.0176,3,0.5876345634460449,0.6033,4,0.03382018953561783,0.0362,4,0.009340659715235233,0.0159,3,296526336.0,0.6045147180557251,0.6045,5,0.035409074276685715,0.0354,5,0.012087912298738956,0.0121,1,0.6066473722457886,0.6066,5,0.03754367306828499,0.0375,5,0.01318681426346302,0.0137,1,0.799383282661438
CiteSeer,line,sg_aug,1,0.1,10.0,events.out.tfevents.1733337375.d1016,3.761516809463501,249,0.08523831516504288,0.0,0.08523831516504288,354.83758544921875,0.5097748637199402,0.5786,2,0.029580434784293175,0.0369,3,0.017582418397068977,0.0242,2,0.5709764361381531,0.5756,4,0.027491221204400063,0.0297,3,0.008791209198534489,0.0115,2,296526336.0,0.5339277386665344,0.5682,1,0.030509648844599724,0.0345,1,0.015384616330265999,0.0154,5,0.5709048509597778,0.5873,1,0.030232038348913193,0.0325,1,0.007692308165132999,0.0077,5,1.1987416744232178
CiteSeer,line,sg_aug,1,0.1,100.0,events.out.tfevents.1733337358.d1016,3.748595952987671,249,4.140350341796875,0.0,4.140350341796875,214.2919921875,0.5378565788269043,0.5636,3,0.02887767180800438,0.0377,2,0.016483517363667488,0.0176,1,0.557302713394165,0.5696,4,0.028127722442150116,0.0291,4,0.007692308165132999,0.0121,2,296526336.0,0.5544340014457703,0.5645,1,0.03476084768772125,0.0348,5,0.018681319430470467,0.0187,5,0.5530770421028137,0.5666,1,0.027498958632349968,0.0291,1,0.008791209198534489,0.0088,5,1.3003003597259521
CiteSeer,line,sg_aug,10,0.1,0.1,events.out.tfevents.1733337479.d1016,3.6321301460266113,249,0.0001581947144586593,0.0,0.0001581947144586593,0.00016950287681538612,0.5715776085853577,0.6181,3,0.030882442370057106,0.0372,3,0.008791209198534489,0.0154,1,0.6202077269554138,0.6247,4,0.03258013352751732,0.0348,3,0.009340659715235233,0.0137,1,296526336.0,0.6095849871635437,0.6266,1,0.03409599885344505,0.0341,5,0.008791209198534489,0.0088,5,0.6364235281944275,0.6364,5,0.03612181171774864,0.0361,5,0.007142857648432255,0.0071,5,0.6936178207397461
CiteSeer,line,sg_aug,10,0.1,1.0,events.out.tfevents.1733337461.d1016,3.72853422164917,249,0.002570347161963582,0.0,0.002570347161963582,2780.2314453125,0.6211002469062805,0.6211,4,0.033706095069646835,0.0368,3,0.01318681426346302,0.0165,3,0.6047139763832092,0.6047,4,0.035779714584350586,0.0377,3,0.018131868913769722,0.0181,4,296526336.0,0.6168151497840881,0.6168,5,0.03319837898015976,0.0332,5,0.012087912298738956,0.0121,1,0.6041610836982727,0.6042,5,0.03538041189312935,0.0354,5,0.017032967880368233,0.0170,5,0.7021002769470215
CiteSeer,line,sg_aug,10,0.1,10.0,events.out.tfevents.1733337446.d1016,3.6292459964752197,249,0.0066086724400520325,0.0,0.0066086724400520325,8543.572265625,0.577595591545105,0.5776,4,0.029042623937129974,0.0361,3,0.012087912298738956,0.0176,1,0.5746107697486877,0.5967,3,0.03369865193963051,0.0377,2,0.01318681426346302,0.0132,4,296526336.0,0.5848581790924072,0.5849,5,0.031795281916856766,0.0318,5,0.020879121497273445,0.0209,5,0.6112114787101746,0.6112,5,0.034363292157649994,0.0344,5,0.012087912298738956,0.0159,1,1.1213818788528442
CiteSeer,line,sg_aug,10,0.1,100.0,events.out.tfevents.1733337428.d1016,3.6364357471466064,249,0.7929244041442871,0.0,0.7929244041442871,992.0744018554688,0.5786868333816528,0.5840,3,0.030459841713309288,0.0355,3,0.007692308165132999,0.0198,1,0.5682763457298279,0.5832,3,0.028192516416311264,0.0332,3,0.00659340713173151,0.0121,1,296526336.0,0.5730627775192261,0.5986,1,0.027916837483644485,0.0313,1,0.016483517363667488,0.0165,5,0.5832701325416565,0.5833,5,0.03052002191543579,0.0305,5,0.007692308165132999,0.0082,1,1.2327415943145752
CiteSeer,line,sg_aug,100,0.1,0.1,events.out.tfevents.1733337548.d1016,3.620828151702881,249,3.576279254957626e-07,0.0,3.576279254957626e-07,49762.87890625,0.625298798084259,0.6275,3,0.027363821864128113,0.0353,4,0.007692308165132999,0.0187,3,0.6416622996330261,0.6423,4,0.03453301638364792,0.0378,4,0.010439560748636723,0.0126,3,296526336.0,0.6209644675254822,0.6210,5,0.027112668380141258,0.0295,1,0.008791209198534489,0.0121,1,0.6373465657234192,0.6373,5,0.038220420479774475,0.0382,5,0.008791209198534489,0.0110,1,0.4538104832172394
CiteSeer,line,sg_aug,100,0.1,1.0,events.out.tfevents.1733337529.d1016,3.6302382946014404,249,-0.0,0.0,0.0,214864.890625,0.5679694414138794,0.6355,3,0.0339372456073761,0.0353,4,0.010989011265337467,0.0209,3,0.5926212072372437,0.6566,4,0.03171035274863243,0.0378,4,0.009340659715235233,0.0126,3,296526336.0,0.5875852108001709,0.5963,1,0.03082743100821972,0.0308,5,0.016483517363667488,0.0165,5,0.6168402433395386,0.6360,1,0.033848077058792114,0.0339,1,0.018131868913769722,0.0181,5,0.9892104864120483
CiteSeer,line,sg_aug,100,0.1,10.0,events.out.tfevents.1733337514.d1016,3.6381988525390625,249,-0.0,0.0,0.0,200533.40625,0.5731013417243958,0.6167,3,0.02204698696732521,0.0353,4,0.002197802299633622,0.0209,1,0.5850422382354736,0.6474,4,0.024794364348053932,0.0378,4,0.007692308165132999,0.0126,3,296526336.0,0.5593366026878357,0.6069,1,0.024821219965815544,0.0295,1,0.0,0.0121,1,0.5923959612846375,0.6456,1,0.025849610567092896,0.0339,1,0.0005494505749084055,0.0110,1,1.0720337629318237
CiteSeer,line,sg_aug,100,0.1,100.0,events.out.tfevents.1733337498.d1016,3.6159801483154297,249,-0.0,0.0,0.0,87959.828125,0.6205719113349915,0.6240,3,0.030618060380220413,0.0353,4,0.004395604599267244,0.0187,3,0.6229596734046936,0.6510,4,0.03157190605998039,0.0378,4,0.002747252816334367,0.0126,3,296526336.0,0.6293747425079346,0.6294,5,0.027388332411646843,0.0295,1,0.002197802299633622,0.0121,1,0.635201096534729,0.6504,1,0.030193373560905457,0.0339,1,0.005494505632668734,0.0110,1,0.5281248092651367
CiteSeer,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1733337615.d1016,3.58903169631958,249,2.622606189106591e-06,0.0,2.622606189106591e-06,500.1794128417969,0.6314449310302734,0.6329,3,0.03805976361036301,0.0381,4,0.010989011265337467,0.0187,3,0.6460079550743103,0.6471,4,0.03975585848093033,0.0398,4,0.009340659715235233,0.0126,3,296526336.0,0.6580715179443359,0.6581,5,0.037266675382852554,0.0373,5,0.007692308165132999,0.0121,1,0.6450412273406982,0.6470,1,0.03941263258457184,0.0394,5,0.008791209198534489,0.0110,1,0.4976530075073242
CiteSeer,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733337598.d1016,3.6190736293792725,249,2.622606189106591e-06,0.0,2.622606189106591e-06,500.1794128417969,0.6173526048660278,0.6347,3,0.03805976361036301,0.0381,4,0.010989011265337467,0.0187,3,0.6343917846679688,0.6359,4,0.03975585848093033,0.0398,4,0.009340659715235233,0.0126,3,296526336.0,0.6409662365913391,0.6410,5,0.037266675382852554,0.0373,5,0.007692308165132999,0.0121,1,0.643310010433197,0.6433,5,0.03941263258457184,0.0394,5,0.008791209198534489,0.0110,1,0.4976530075073242
CiteSeer,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1733337581.d1016,3.6022236347198486,249,2.622606189106591e-06,0.0,2.622606189106591e-06,500.17938232421875,0.5771727561950684,0.6126,3,0.03805976361036301,0.0381,4,0.010989011265337467,0.0187,3,0.6405812501907349,0.6465,4,0.03975585848093033,0.0398,4,0.009340659715235233,0.0126,3,296526336.0,0.6135544776916504,0.6136,5,0.037266675382852554,0.0373,5,0.007692308165132999,0.0121,1,0.6426834464073181,0.6452,1,0.03941263258457184,0.0394,5,0.008791209198534489,0.0110,1,0.4976530075073242
CiteSeer,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1733337567.d1016,3.618990898132324,249,2.622606189106591e-06,0.0,2.622606189106591e-06,500.1794128417969,0.6283805966377258,0.6316,3,0.03805976361036301,0.0381,4,0.010989011265337467,0.0187,3,0.6313691139221191,0.6478,4,0.03975585848093033,0.0398,4,0.009340659715235233,0.0126,3,296526336.0,0.6304575800895691,0.6305,5,0.037266675382852554,0.0373,5,0.007692308165132999,0.0121,1,0.6408023834228516,0.6408,5,0.03941263258457184,0.0394,5,0.008791209198534489,0.0110,1,0.4976530075073242
CiteSeer,n2v,sg,10,0.1,1.0,events.out.tfevents.1733336925.d1016,12.55034065246582,129,42035.98046875,781221.5625,823257.5625,56.71976089477539,0.7446727156639099,0.7635,4,0.1305229514837265,0.1305,4,0.009890110231935978,0.0275,2,0.7448785305023193,0.7612,4,0.1303684562444687,0.1304,4,0.04395604506134987,0.0440,4,3131992064.0,0.7546889781951904,0.7547,5,0.12400974333286285,0.1240,5,0.017582418397068977,0.0176,1,0.7418674230575562,0.7576,1,0.13329167664051056,0.1333,5,0.0406593419611454,0.0407,5,0.2479114830493927
CiteSeer,n2v,sg_aug,1,0.1,0.1,events.out.tfevents.1733337014.d1016,11.430347442626953,129,284.1263427734375,0.0,284.1263427734375,60.90845489501953,0.7485642433166504,0.7602,2,0.06583277136087418,0.0696,4,0.020879121497273445,0.0209,4,0.7393405437469482,0.7405,3,0.07100431621074677,0.0734,4,0.024725275114178658,0.0280,3,2094986240.0,0.7623113393783569,0.7623,5,0.06784048676490784,0.0678,5,0.021978022530674934,0.0220,5,0.7334212064743042,0.7359,1,0.06898503005504608,0.0743,1,0.03241758421063423,0.0324,5,0.5262244939804077
CiteSeer,n2v,sg_aug,1,0.1,1.0,events.out.tfevents.1733336993.d1016,11.629611730575562,129,284.835205078125,0.0,284.835205078125,86.96846008300781,0.7529216408729553,0.7738,4,0.06546463072299957,0.0655,4,0.023076923564076424,0.0231,4,0.7401471138000488,0.7444,1,0.06662431359291077,0.0714,3,0.028021980077028275,0.0280,4,2094986240.0,0.78465735912323,0.7847,5,0.07746557146310806,0.0775,5,0.02747252956032753,0.0275,5,0.7445979714393616,0.7446,5,0.08228083699941635,0.0823,5,0.028021980077028275,0.0280,5,0.4868801236152649
CiteSeer,n2v,sg_aug,1,0.1,10.0,events.out.tfevents.1733336968.d1016,11.281802654266357,129,292.2817687988281,0.0,292.2817687988281,219.5457000732422,0.7330997586250305,0.7383,1,0.06355838477611542,0.0671,3,0.024175824597477913,0.0242,4,0.7426261901855469,0.7453,1,0.07413209974765778,0.0741,4,0.032967034727334976,0.0330,4,2094986240.0,0.7661404013633728,0.7661,5,0.08021067082881927,0.0802,5,0.02747252956032753,0.0286,1,0.7456440925598145,0.7456,5,0.07542692869901657,0.0831,1,0.034065935760736465,0.0341,5,0.49042999744415283
CiteSeer,n2v,sg_aug,1,0.1,100.0,events.out.tfevents.1733336948.d1016,11.481868743896484,129,665.7261962890625,0.0,665.7261962890625,1228.868896484375,0.7463874816894531,0.7648,4,0.07574263215065002,0.0757,4,0.020879121497273445,0.0209,4,0.7554571032524109,0.7555,4,0.07823336869478226,0.0782,4,0.03241758421063423,0.0341,1,2094986240.0,0.7785245776176453,0.7785,5,0.07803093641996384,0.0780,5,0.01428571529686451,0.0231,1,0.745185911655426,0.7480,1,0.08594036847352982,0.0859,5,0.032967034727334976,0.0330,1,0.5332868099212646
CiteSeer,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1733337102.d1016,11.71435832977295,129,323.8539733886719,0.0,323.8539733886719,17.4387149810791,0.7617729306221008,0.7618,4,0.06921970099210739,0.0765,4,0.020879121497273445,0.0220,2,0.7404999732971191,0.7422,2,0.07195865362882614,0.0765,3,0.030769232660531998,0.0308,4,2094986240.0,0.7796319723129272,0.7796,5,0.0863763764500618,0.0864,5,0.02637362852692604,0.0264,5,0.7418200969696045,0.7418,5,0.08802413195371628,0.0880,5,0.032967034727334976,0.0330,5,0.5945892333984375
CiteSeer,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1733337081.d1016,11.350210428237915,129,328.04241943359375,0.0,328.04241943359375,26.29475975036621,0.7622411847114563,0.7640,4,0.07472043484449387,0.0747,4,0.015384616330265999,0.0209,4,0.7419778108596802,0.7420,4,0.07894806563854218,0.0789,4,0.023076923564076424,0.0324,2,2094986240.0,0.7772123217582703,0.7772,5,0.08174162358045578,0.0819,1,0.025274725630879402,0.0264,1,0.7351786494255066,0.7407,1,0.08538166433572769,0.0871,1,0.032967034727334976,0.0330,5,0.5054821968078613
CiteSeer,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1733337060.d1016,11.35605502128601,129,363.5828552246094,0.0,363.5828552246094,39.377113342285156,0.7676880359649658,0.7702,4,0.07554209232330322,0.0823,4,0.017582418397068977,0.0264,4,0.7462381720542908,0.7462,4,0.07733944058418274,0.0773,4,0.026923079043626785,0.0319,3,2094986240.0,0.7967610359191895,0.7968,5,0.07799792289733887,0.0908,1,0.020879121497273445,0.0209,5,0.7411790490150452,0.7470,1,0.0812491849064827,0.0843,1,0.023076923564076424,0.0247,1,0.5392348766326904
CiteSeer,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1733337035.d1016,11.652190685272217,129,530.3839111328125,0.0,530.3839111328125,419.56231689453125,0.768497109413147,0.7768,1,0.08011464774608612,0.0801,4,0.025274725630879402,0.0253,4,0.7448269128799438,0.7448,4,0.08181371539831161,0.0818,4,0.035164836794137955,0.0352,3,2094986240.0,0.7952114939689636,0.7952,5,0.08930780738592148,0.0893,5,0.016483517363667488,0.0242,1,0.7426202893257141,0.7426,5,0.08513031899929047,0.0887,1,0.03131868317723274,0.0313,5,0.5497946739196777
CiteSeer,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1733337201.d1016,11.424808979034424,129,329.4499206542969,0.0,329.4499206542969,4911.6630859375,0.7758323550224304,0.7758,4,0.07672119140625,0.0786,4,0.019780220463871956,0.0198,4,0.740567684173584,0.7579,4,0.08155890554189682,0.0816,4,0.03461538627743721,0.0352,3,2094986240.0,0.791195273399353,0.7912,5,0.08564850687980652,0.0856,5,0.019780220463871956,0.0198,5,0.7334669828414917,0.7531,1,0.0910002663731575,0.0910,5,0.02967033162713051,0.0297,5,0.4784563183784485
CiteSeer,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1733337172.d1016,11.511770725250244,129,342.4683532714844,0.0,342.4683532714844,5169.93701171875,0.7372335195541382,0.7743,4,0.06574127823114395,0.0786,4,0.018681319430470467,0.0187,2,0.7277674674987793,0.7466,4,0.07840505987405777,0.0801,4,0.03131868317723274,0.0313,4,2094986240.0,0.7682079672813416,0.7682,5,0.0791197344660759,0.0832,1,0.019780220463871956,0.0198,5,0.7360997200012207,0.7507,1,0.08559634536504745,0.0856,5,0.030769232660531998,0.0308,5,0.4517173171043396
CiteSeer,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1733337148.d1016,11.479526042938232,129,516.1942138671875,0.0,516.1942138671875,5795.26123046875,0.7544583678245544,0.7766,4,0.07351532578468323,0.0786,4,0.021978022530674934,0.0220,4,0.7433659434318542,0.7590,4,0.0819111317396164,0.0819,4,0.0406593419611454,0.0407,4,2094986240.0,0.7822083234786987,0.7822,5,0.07762852311134338,0.0832,1,0.024175824597477913,0.0242,5,0.7451576590538025,0.7496,1,0.08878308534622192,0.0888,5,0.024175824597477913,0.0275,1,0.6075946688652039
CiteSeer,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1733337127.d1016,11.55318808555603,129,3805.1455078125,0.0,3805.1455078125,22388.27734375,0.7943986654281616,0.7971,4,0.08253264427185059,0.0825,4,0.024175824597477913,0.0330,2,0.7504444718360901,0.7504,4,0.08458039164543152,0.0846,4,0.03736263886094093,0.0407,2,2094986240.0,0.8148461580276489,0.8148,5,0.0962340459227562,0.0962,5,0.03736263886094093,0.0374,5,0.7598201632499695,0.7598,5,0.09439995884895325,0.0944,5,0.06263736635446548,0.0626,5,0.6619184017181396
CiteSeer,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1733337313.d1016,11.43125033378601,129,328.3608703613281,0.0,328.3608703613281,13537.4814453125,0.7631973028182983,0.7646,2,0.0756065770983696,0.0786,4,0.012087912298738956,0.0231,2,0.752782940864563,0.7528,4,0.07756546139717102,0.0801,4,0.025274725630879402,0.0357,2,2094986240.0,0.7918661236763,0.7919,5,0.07914462685585022,0.0832,1,0.023076923564076424,0.0231,5,0.7573059797286987,0.7573,5,0.08458347618579865,0.0846,5,0.03736263886094093,0.0374,5,0.5365630984306335
CiteSeer,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733337288.d1016,11.391068696975708,129,328.3608703613281,0.0,328.3608703613281,13537.482421875,0.7467367053031921,0.7682,1,0.0756065770983696,0.0786,4,0.012087912298738956,0.0231,2,0.7487772703170776,0.7488,4,0.07756546139717102,0.0801,4,0.025274725630879402,0.0357,2,2094986240.0,0.7738052606582642,0.7738,5,0.07914462685585022,0.0832,1,0.023076923564076424,0.0231,5,0.7574487924575806,0.7574,5,0.08458347618579865,0.0846,5,0.03736263886094093,0.0374,5,0.5365630984306335
CiteSeer,n2v,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1733337252.d1016,11.253683090209961,129,328.3608703613281,0.0,328.3608703613281,13537.482421875,0.7617442607879639,0.7854,4,0.0756065770983696,0.0786,4,0.012087912298738956,0.0231,2,0.7413164377212524,0.7484,4,0.07756546139717102,0.0801,4,0.025274725630879402,0.0357,2,2094986240.0,0.7847238183021545,0.7847,5,0.07914462685585022,0.0832,1,0.023076923564076424,0.0231,5,0.7556936144828796,0.7557,5,0.08458347618579865,0.0846,5,0.03736263886094093,0.0374,5,0.5365630984306335
CiteSeer,n2v,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1733337226.d1016,11.489744424819946,129,328.3608703613281,0.0,328.3608703613281,13537.482421875,0.777662992477417,0.7784,4,0.0756065770983696,0.0786,4,0.012087912298738956,0.0231,2,0.7697500586509705,0.7698,4,0.07756546139717102,0.0801,4,0.025274725630879402,0.0357,2,2094986240.0,0.7990582585334778,0.7991,5,0.07914462685585022,0.0832,1,0.023076923564076424,0.0231,5,0.7722297310829163,0.7722,5,0.08458347618579865,0.0846,5,0.03736263886094093,0.0374,5,0.5365630984306335
Cora,line,sg,10,0.1,1.0,events.out.tfevents.1733332496.d1016,4.198538303375244,289,13.91833782196045,955.7882080078125,969.70654296875,284.0705871582031,0.5746586918830872,0.5747,4,0.02563600242137909,0.0334,1,0.01043643243610859,0.0104,4,0.5681723356246948,0.5682,4,0.025987409055233,0.0331,1,0.009004739113152027,0.0109,3,296295424.0,0.5749511122703552,0.5750,5,0.029124977067112923,0.0291,5,0.01043643243610859,0.0104,5,0.5589781999588013,0.5992,1,0.027066441252827644,0.0299,1,0.005687203723937273,0.0081,1,1.2410365343093872
Cora,line,sg_aug,1,0.1,0.1,events.out.tfevents.1733332549.d1016,4.7731640338897705,289,0.00017309645772911608,0.0,0.00017309645772911608,238.15896606445312,0.5883685946464539,0.6030,3,0.024327460676431656,0.0276,2,0.0037950663827359676,0.0104,2,0.5926010608673096,0.5937,3,0.029346993193030357,0.0332,4,0.0037914691492915154,0.0109,2,296295424.0,0.6095057725906372,0.6301,1,0.02609255351126194,0.0261,5,0.002846299670636654,0.0047,1,0.6011766791343689,0.6191,1,0.02800079993903637,0.0340,1,0.009478673338890076,0.0095,5,0.9011094570159912
Cora,line,sg_aug,1,0.1,1.0,events.out.tfevents.1733332538.d1016,4.493438720703125,289,0.002755344146862626,0.0,0.002755344146862626,427.3839416503906,0.6075387001037598,0.6075,4,0.02711721695959568,0.0437,2,0.0037950663827359676,0.0142,2,0.5903984308242798,0.5910,3,0.02592671476304531,0.0370,2,0.004265402909368277,0.0114,2,296295424.0,0.6007840633392334,0.6008,5,0.038376227021217346,0.0384,5,0.007590132765471935,0.0142,1,0.6074832081794739,0.6075,5,0.03621598333120346,0.0362,5,0.008530805818736553,0.0090,1,1.152927279472351
Cora,line,sg_aug,1,0.1,10.0,events.out.tfevents.1733332526.d1016,4.2600483894348145,289,0.07088388502597809,0.0,0.07088388502597809,681.5547485351562,0.5829048752784729,0.5829,4,0.041788700968027115,0.0418,4,0.0180265661329031,0.0180,4,0.5602474808692932,0.5715,4,0.035291943699121475,0.0353,4,0.01611374318599701,0.0161,4,296295424.0,0.5693247318267822,0.5693,5,0.044178325682878494,0.0442,5,0.01518026553094387,0.0152,5,0.5867963433265686,0.5868,5,0.03840465098619461,0.0384,5,0.013270141556859016,0.0133,5,1.300687551498413
Cora,line,sg_aug,1,0.1,100.0,events.out.tfevents.1733332513.d1016,4.208581209182739,289,9.193418502807617,0.0,9.193418502807617,426.8150634765625,0.5612847805023193,0.5664,1,0.02634834684431553,0.0460,2,0.004743833094835281,0.0228,2,0.5614869594573975,0.5615,4,0.026664378121495247,0.0401,2,0.003317535389214754,0.0175,2,296295424.0,0.5547786355018616,0.5548,5,0.041902508586645126,0.0431,1,0.013282732106745243,0.0256,1,0.5652728080749512,0.5653,5,0.035668857395648956,0.0405,1,0.015165876597166061,0.0166,1,1.3367352485656738
Cora,line,sg_aug,10,0.1,0.1,events.out.tfevents.1733332603.d1016,4.132079839706421,289,0.00029696273850277066,0.0,0.00029696273850277066,1.3762623893853743e-05,0.5924775004386902,0.6077,3,0.028265509754419327,0.0283,4,0.005692599341273308,0.0114,4,0.6018251180648804,0.6027,4,0.02434491366147995,0.0283,3,0.011374407447874546,0.0114,4,296295424.0,0.6230911016464233,0.6231,5,0.03716878220438957,0.0372,5,0.005692599341273308,0.0057,5,0.6186977028846741,0.6187,5,0.025754965841770172,0.0292,1,0.006635070778429508,0.0066,5,0.9217824935913086
Cora,line,sg_aug,10,0.1,1.0,events.out.tfevents.1733332591.d1016,4.105637550354004,289,0.003545315470546484,0.0,0.003545315470546484,3000.53955078125,0.560876190662384,0.6005,4,0.028207026422023773,0.0393,2,0.012333965860307217,0.0123,4,0.595814049243927,0.6111,3,0.029960159212350845,0.0331,4,0.008056871592998505,0.0123,2,296295424.0,0.5943730473518372,0.5944,5,0.031933631747961044,0.0319,5,0.004743833094835281,0.0076,1,0.623352587223053,0.6234,5,0.03309061378240585,0.0331,5,0.004265402909368277,0.0100,1,0.8831100463867188
Cora,line,sg_aug,10,0.1,10.0,events.out.tfevents.1733332578.d1016,4.103459596633911,289,0.034901928156614304,0.0,0.034901928156614304,147.71685791015625,0.593741774559021,0.5937,4,0.038212358951568604,0.0439,2,0.0066413660533726215,0.0218,2,0.5914192199707031,0.5914,4,0.03832593932747841,0.0399,2,0.014218009077012539,0.0180,2,296295424.0,0.597837507724762,0.5978,5,0.03396408259868622,0.0429,1,0.002846299670636654,0.0190,1,0.5860362648963928,0.5864,1,0.03581715747714043,0.0430,1,0.006635070778429508,0.0223,1,1.227151870727539
