Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch,Loss/classifier_loss
Cora,line,sg_aug,10,0.1,100.0,events.out.tfevents.1733332562.d1016,4.612084865570068,289,0.38323360681533813,0.0,0.38323360681533813,4905.81787109375,0.5764349102973938,0.5764,4,0.04614514112472534,0.0461,4,0.0180265661329031,0.0180,4,0.5712727904319763,0.5749,1,0.04170460253953934,0.0417,4,0.014691943302750587,0.0180,1,296295424.0,0.589942991733551,0.5899,5,0.044278740882873535,0.0443,5,0.005692599341273308,0.0237,1,0.5803391337394714,0.5803,5,0.038123004138469696,0.0409,1,0.011374407447874546,0.0213,1,1.2617534399032593
Cora,line,sg_aug,100,0.1,0.1,events.out.tfevents.1733332656.d1016,4.169765949249268,289,7.510213436034974e-06,0.0,7.510213436034974e-06,21683.810546875,0.6219674348831177,0.6265,4,0.02871168591082096,0.0377,1,0.004743833094835281,0.0133,1,0.6386412382125854,0.6386,4,0.029884828254580498,0.0354,3,0.006635070778429508,0.0100,3,296295424.0,0.6349421739578247,0.6349,5,0.0349111445248127,0.0367,1,0.008538899011909962,0.0085,5,0.6442955136299133,0.6443,5,0.03480527177453041,0.0377,1,0.006161137484014034,0.0085,1,0.6064831018447876
Cora,line,sg_aug,100,0.1,1.0,events.out.tfevents.1733332644.d1016,4.062515497207642,289,-0.0,0.0,0.0,158017.75,0.5675698518753052,0.6229,4,0.03617074340581894,0.0377,1,0.0066413660533726215,0.0133,1,0.5812873840332031,0.6395,4,0.03841979429125786,0.0384,4,0.013270141556859016,0.0133,4,296295424.0,0.6220110654830933,0.6220,5,0.035642437636852264,0.0367,1,0.005692599341273308,0.0066,1,0.6111696362495422,0.6317,1,0.034398604184389114,0.0377,1,0.009004739113152027,0.0090,5,0.9646387696266174
Cora,line,sg_aug,100,0.1,10.0,events.out.tfevents.1733332628.d1016,4.104539394378662,289,-0.0,0.0,0.0,179125.34375,0.5703015923500061,0.6188,4,0.02735413983464241,0.0377,1,0.007590132765471935,0.0133,1,0.5851162672042847,0.6401,4,0.02692391164600849,0.0354,3,0.0071090045385062695,0.0071,1,296295424.0,0.5646674633026123,0.6005,1,0.02901511639356613,0.0367,1,0.007590132765471935,0.0076,5,0.5744010806083679,0.6236,1,0.02693876624107361,0.0377,1,0.004739336669445038,0.0085,1,1.1319043636322021
Cora,line,sg_aug,100,0.1,100.0,events.out.tfevents.1733332616.d1016,4.068066835403442,289,-0.0,0.0,0.0,73195.0234375,0.632239580154419,0.6322,4,0.03495734930038452,0.0377,1,0.007590132765471935,0.0133,1,0.625633180141449,0.6256,4,0.03168155252933502,0.0354,3,0.0071090045385062695,0.0071,1,296295424.0,0.6175223588943481,0.6175,5,0.03601120784878731,0.0367,1,0.0018975331913679838,0.0066,1,0.620145320892334,0.6201,5,0.031258922070264816,0.0377,1,0.004265402909368277,0.0085,1,0.6218301057815552
Cora,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1733332708.d1016,4.066309928894043,289,8.392531890422106e-05,0.0,8.392531890422106e-05,710.7354125976562,0.615616500377655,0.6202,4,0.022239170968532562,0.0377,1,0.0037950663827359676,0.0133,1,0.6132104992866516,0.6206,4,0.02964101731777191,0.0354,3,0.006635070778429508,0.0123,3,296295424.0,0.6274396777153015,0.6274,5,0.03624384477734566,0.0367,1,0.0037950663827359676,0.0066,1,0.6193048357963562,0.6193,5,0.036819733679294586,0.0377,1,0.006161137484014034,0.0085,1,0.8038733005523682
Cora,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733332692.d1016,4.16789436340332,289,8.392531890422106e-05,0.0,8.392531890422106e-05,710.7354125976562,0.6237290501594543,0.6237,4,0.022239170968532562,0.0377,1,0.0037950663827359676,0.0133,1,0.6074740886688232,0.6273,4,0.02964101731777191,0.0354,3,0.006635070778429508,0.0123,3,296295424.0,0.627659261226654,0.6277,5,0.03624384477734566,0.0367,1,0.0037950663827359676,0.0066,1,0.6286991834640503,0.6287,5,0.036819733679294586,0.0377,1,0.006161137484014034,0.0085,1,0.8038733005523682
Cora,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1733332680.d1016,4.314590692520142,289,8.392531890422106e-05,0.0,8.392531890422106e-05,710.7354125976562,0.5990410447120667,0.6162,2,0.022239170968532562,0.0377,1,0.0037950663827359676,0.0133,1,0.6208258867263794,0.6370,4,0.02964101731777191,0.0354,3,0.006635070778429508,0.0123,3,296295424.0,0.6139782667160034,0.6140,5,0.03624384477734566,0.0367,1,0.0037950663827359676,0.0066,1,0.6192105412483215,0.6210,1,0.036819733679294586,0.0377,1,0.006161137484014034,0.0085,1,0.8038733005523682
Cora,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1733332669.d1016,4.085372447967529,289,8.392531890422106e-05,0.0,8.392531890422106e-05,710.7354125976562,0.6363568305969238,0.6364,4,0.022239170968532562,0.0377,1,0.0037950663827359676,0.0133,1,0.6204710602760315,0.6320,4,0.02964101731777191,0.0354,3,0.006635070778429508,0.0123,3,296295424.0,0.6351843476295471,0.6352,5,0.03624384477734566,0.0367,1,0.0037950663827359676,0.0066,1,0.6232609152793884,0.6281,1,0.036819733679294586,0.0377,1,0.006161137484014034,0.0085,1,0.8038733005523682
Cora,n2v,sg,10,0.1,1.0,events.out.tfevents.1733332104.d1016,11.580977439880371,109,20180.125,119996.53125,140176.65625,35.118751525878906,0.8206627368927002,0.8355,3,0.12577958405017853,0.1312,3,0.03320683166384697,0.0332,4,0.8385361433029175,0.8385,4,0.12993386387825012,0.1299,4,0.023222748190164566,0.0332,3,3132422656.0,0.8271374106407166,0.8271,5,0.13167980313301086,0.1317,5,0.021821631118655205,0.0218,5,0.8373916745185852,0.8374,5,0.13060937821865082,0.1306,5,0.028909951448440552,0.0289,5,0.4837295711040497
Cora,n2v,sg_aug,1,0.1,0.1,events.out.tfevents.1733332197.d1016,10.515316247940063,109,17.876678466796875,0.0,17.876678466796875,11.289335250854492,0.8179237246513367,0.8179,4,0.07502482086420059,0.0762,4,0.02277039736509323,0.0228,3,0.7923290729522705,0.7923,4,0.07353823632001877,0.0758,3,0.02606634981930256,0.0261,4,2094030336.0,0.8139054775238037,0.8139,5,0.08577802032232285,0.0861,1,0.026565464213490486,0.0266,5,0.8043786287307739,0.8044,5,0.07729894667863846,0.0773,5,0.020853079855442047,0.0209,5,0.4591211676597595
Cora,n2v,sg_aug,1,0.1,1.0,events.out.tfevents.1733332175.d1016,10.58147382736206,109,18.10881233215332,0.0,18.10881233215332,12.888716697692871,0.7834424376487732,0.8078,2,0.07864458858966827,0.0825,4,0.002846299670636654,0.0199,1,0.7617972493171692,0.7831,2,0.07322201132774353,0.0790,4,0.0018957345746457577,0.0100,4,2094030336.0,0.8224716782569885,0.8225,5,0.08277008682489395,0.0828,5,0.026565464213490486,0.0266,5,0.8066059350967407,0.8066,5,0.07624002546072006,0.0802,1,0.018483411520719528,0.0185,5,0.4685925245285034
Cora,n2v,sg_aug,1,0.1,10.0,events.out.tfevents.1733332150.d1016,10.697624921798706,109,17.937219619750977,0.0,17.937219619750977,26.071819305419922,0.8028860688209534,0.8062,2,0.07832079380750656,0.0783,4,0.023719165474176407,0.0237,4,0.7734366059303284,0.7882,3,0.08340544998645782,0.0834,4,0.013744075782597065,0.0185,3,2094030336.0,0.7882532477378845,0.8088,1,0.07426875829696655,0.0779,1,0.03795066475868225,0.0380,5,0.7613400816917419,0.8020,1,0.08445650339126587,0.0845,5,0.02369668148458004,0.0237,5,0.342498779296875
Cora,n2v,sg_aug,1,0.1,100.0,events.out.tfevents.1733332127.d1016,10.760312795639038,109,36.02485275268555,0.0,36.02485275268555,1864.0643310546875,0.8112490773200989,0.8228,2,0.08797154575586319,0.0880,4,0.03036053106188774,0.0304,4,0.7885867357254028,0.8240,2,0.09466633945703506,0.0947,4,0.02606634981930256,0.0308,3,2094030336.0,0.8360766768455505,0.8361,5,0.09130693227052689,0.0913,5,0.02561669796705246,0.0256,5,0.8353168964385986,0.8353,5,0.09390725195407867,0.0939,5,0.022274881601333618,0.0223,5,0.32558923959732056
Cora,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1733332286.d1016,10.994047403335571,109,13.580480575561523,0.0,13.580480575561523,12221.0166015625,0.7816001176834106,0.7925,4,0.07902318984270096,0.0790,4,0.0,0.0019,4,0.7503961324691772,0.7566,3,0.07881921529769897,0.0788,4,0.0,0.0052,1,2093932032.0,0.784701943397522,0.7877,1,0.0880306214094162,0.0880,5,0.0,0.0085,1,0.7504782676696777,0.7598,1,0.08023133128881454,0.0802,5,0.0,0.0109,1,0.6137171387672424
Cora,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1733332266.d1016,10.569578886032104,109,20.4337215423584,0.0,20.4337215423584,8436.1435546875,0.7786523699760437,0.7966,2,0.07275912165641785,0.0808,3,0.0,0.0171,4,0.7487531900405884,0.7565,2,0.07688681036233902,0.0769,4,0.0,0.0137,2,2093932032.0,0.7865685820579529,0.7892,1,0.07079911977052689,0.0778,1,0.0,0.0237,1,0.7461869120597839,0.7552,1,0.07092311233282089,0.0813,1,0.0,0.0104,1,0.6182457208633423
Cora,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1733332244.d1016,10.53451132774353,109,171.91542053222656,0.0,171.91542053222656,1333.893310546875,0.7910119295120239,0.8102,3,0.09152955561876297,0.0944,3,0.0018975331913679838,0.0057,2,0.7769384980201721,0.7966,3,0.09124930948019028,0.0912,4,0.0,0.0109,2,2093932032.0,0.8004952073097229,0.8005,5,0.1002839133143425,0.1003,5,0.0018975331913679838,0.0076,1,0.7736534476280212,0.7737,5,0.09389817714691162,0.0939,5,0.0004739336436614394,0.0081,1,0.4599987268447876
Cora,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1733332219.d1016,10.459401369094849,109,428.1546325683594,0.0,428.1546325683594,24.721399307250977,0.8223811984062195,0.8224,4,0.08892018347978592,0.0935,3,0.0,0.0266,1,0.806869387626648,0.8069,4,0.10345345735549927,0.1035,4,0.0004739336436614394,0.0318,3,2093932032.0,0.8195827603340149,0.8196,5,0.10606164485216141,0.1061,5,0.023719165474176407,0.0237,5,0.8065091967582703,0.8065,5,0.10500854253768921,0.1050,5,0.02511848323047161,0.0251,5,0.3878755569458008
Cora,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1733332382.d1016,9.853292465209961,109,12.186436653137207,0.0,12.186436653137207,52008.06640625,0.7923159599304199,0.8112,4,0.07583311200141907,0.0766,4,0.002846299670636654,0.0285,2,0.7539384365081787,0.7900,3,0.07887918502092361,0.0789,4,0.0071090045385062695,0.0237,2,2093714944.0,0.7955884337425232,0.8185,1,0.08061522990465164,0.0835,1,0.0009487665956839919,0.0256,1,0.7528992295265198,0.7835,1,0.07993124425411224,0.0800,1,0.0014218009309843183,0.0199,1,0.3115840554237366
Cora,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1733332358.d1016,9.932725429534912,109,13.041653633117676,0.0,13.041653633117676,50125.75390625,0.7898204326629639,0.8066,2,0.07215110957622528,0.0766,4,0.0,0.0285,2,0.7629831433296204,0.7904,3,0.0761939138174057,0.0762,4,0.0009478672873228788,0.0237,2,2093714944.0,0.7920902967453003,0.8090,1,0.08086863160133362,0.0835,1,0.017077798023819923,0.0256,1,0.7599393129348755,0.7835,1,0.07925345003604889,0.0800,1,0.014691943302750587,0.0199,1,0.26078104972839355
Cora,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1733332337.d1016,10.12431526184082,109,43.090110778808594,0.0,43.090110778808594,37905.875,0.7764585018157959,0.8010,3,0.08002747595310211,0.0800,4,0.011385198682546616,0.0285,2,0.7551749348640442,0.7906,3,0.08381430804729462,0.0838,4,0.0071090045385062695,0.0237,2,2093714944.0,0.7921716570854187,0.8098,1,0.0752345621585846,0.0835,1,0.016129031777381897,0.0256,1,0.7603568434715271,0.7860,1,0.07924813777208328,0.0800,1,0.012796208262443542,0.0199,1,0.308310866355896
Cora,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1733332316.d1016,9.846912860870361,109,9696.1875,0.0,9696.1875,6817.95947265625,0.8189399242401123,0.8278,2,0.0942106768488884,0.0942,4,0.023719165474176407,0.0285,2,0.7993732690811157,0.8123,3,0.10100258886814117,0.1010,4,0.029383886605501175,0.0294,4,2093714944.0,0.8230335712432861,0.8230,5,0.09819664061069489,0.0982,5,0.007590132765471935,0.0256,1,0.8121570348739624,0.8122,5,0.0946350246667862,0.0946,5,0.012796208262443542,0.0199,1,0.419698029756546
Cora,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1733332474.d1016,10.716421365737915,109,12.10794448852539,0.0,12.10794448852539,65881.0703125,0.8115106225013733,0.8115,4,0.08692608773708344,0.0869,4,0.02087286487221718,0.0285,2,0.7917479872703552,0.7922,3,0.08063185214996338,0.0806,4,0.021800948306918144,0.0237,2,2093714944.0,0.8060393929481506,0.8060,5,0.09003015607595444,0.0900,5,0.016129031777381897,0.0256,1,0.791716456413269,0.7917,5,0.08148729801177979,0.0815,5,0.013744075782597065,0.0199,1,0.28779980540275574
Cora,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733332453.d1016,10.71649980545044,109,12.10794448852539,0.0,12.10794448852539,65881.0703125,0.806672215461731,0.8067,4,0.08692608773708344,0.0869,4,0.02087286487221718,0.0285,2,0.7898202538490295,0.7940,3,0.08063185214996338,0.0806,4,0.021800948306918144,0.0237,2,2093714944.0,0.8005940914154053,0.8006,5,0.09003015607595444,0.0900,5,0.016129031777381897,0.0256,1,0.7905085682868958,0.7905,5,0.08148729801177979,0.0815,5,0.013744075782597065,0.0199,1,0.28779980540275574
Cora,n2v,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1733332422.d1016,10.871117115020752,109,12.10794448852539,0.0,12.10794448852539,65881.078125,0.8178792595863342,0.8179,4,0.08692608773708344,0.0869,4,0.02087286487221718,0.0285,2,0.802471399307251,0.8027,3,0.08063185214996338,0.0806,4,0.021800948306918144,0.0237,2,2093714944.0,0.8129048943519592,0.8129,5,0.09003015607595444,0.0900,5,0.016129031777381897,0.0256,1,0.8001912236213684,0.8002,5,0.08148729801177979,0.0815,5,0.013744075782597065,0.0199,1,0.28779980540275574
Cora,n2v,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1733332402.d1016,10.652333498001099,109,12.10794448852539,0.0,12.10794448852539,65881.078125,0.8121400475502014,0.8122,3,0.08692608773708344,0.0869,4,0.02087286487221718,0.0285,2,0.7877151370048523,0.7912,3,0.08063185214996338,0.0806,4,0.021800948306918144,0.0237,2,2093714944.0,0.8063414692878723,0.8071,1,0.09003015607595444,0.0900,5,0.016129031777381897,0.0256,1,0.7865332961082458,0.7865,5,0.08148729801177979,0.0815,5,0.013744075782597065,0.0199,1,0.28779980540275574
PubMed,line,sg,10,0.1,1.0,events.out.tfevents.1733338967.d1016,32.360968351364136,2424,189.76431274414062,1611.4046630859375,1801.1689453125,3159.409423828125,0.6571134328842163,0.6571,4,0.04865126684308052,0.0487,4,0.016583934426307678,0.0252,2,0.652410626411438,0.6524,4,0.04711311683058739,0.0471,4,0.01579422317445278,0.0208,2,395255296.0,0.6657784581184387,0.6658,5,0.04657289385795593,0.0466,5,0.015230144374072552,0.0155,1,0.6623163223266602,0.6623,5,0.04482019320130348,0.0448,5,0.015173736028373241,0.0166,1,1.001041054725647
PubMed,line,sg_aug,1,0.1,0.1,events.out.tfevents.1733339154.d1016,32.82287955284119,2424,2.6822275685844943e-05,0.0,2.6822275685844943e-05,9107.3291015625,0.6953679323196411,0.6975,3,0.0644342452287674,0.0644,4,0.02876804955303669,0.0322,2,0.6852286458015442,0.6892,3,0.062215108424425125,0.0644,3,0.028486011549830437,0.0342,4,395255296.0,0.6961773037910461,0.6962,5,0.06738114356994629,0.0674,5,0.02425541542470455,0.0243,5,0.6844934225082397,0.6845,5,0.06722415238618851,0.0672,5,0.027357852086424828,0.0274,5,0.7226392030715942
PubMed,line,sg_aug,1,0.1,1.0,events.out.tfevents.1733339106.d1016,32.58469319343567,2424,69.0780029296875,0.0,69.0780029296875,11832.3173828125,0.7118790745735168,0.7119,4,0.0708431527018547,0.0715,3,0.047495488077402115,0.0475,4,0.7133733034133911,0.7134,4,0.06991083174943924,0.0699,4,0.04664936661720276,0.0466,4,395255296.0,0.6991770267486572,0.6998,1,0.07115650177001953,0.0712,5,0.047495488077402115,0.0475,5,0.6939845681190491,0.6940,5,0.07134231925010681,0.0713,5,0.05245938524603844,0.0525,5,0.7460629940032959
PubMed,line,sg_aug,1,0.1,10.0,events.out.tfevents.1733339062.d1016,32.826056241989136,2424,0.055775273591279984,0.0,0.055775273591279984,12619.720703125,0.6232753396034241,0.6239,4,0.02511621080338955,0.0251,4,0.006768953055143356,0.0068,4,0.6231148838996887,0.6231,4,0.025665100663900375,0.0268,3,0.007671480067074299,0.0083,3,395255296.0,0.6265628337860107,0.6340,1,0.023677455261349678,0.0264,1,0.0055279782973229885,0.0055,5,0.6251396536827087,0.6295,1,0.02513604238629341,0.0267,1,0.006317689549177885,0.0063,5,0.9824792146682739
PubMed,line,sg_aug,1,0.1,100.0,events.out.tfevents.1733339013.d1016,33.24992752075195,2424,3.4334678649902344,0.0,3.4334678649902344,12825.5537109375,0.6281570792198181,0.6282,4,0.02165018767118454,0.0274,3,0.007333032321184874,0.0082,3,0.6252180933952332,0.6252,4,0.021511325612664223,0.0276,4,0.008461191318929195,0.0093,3,395255296.0,0.6318363547325134,0.6318,5,0.020893676206469536,0.0281,1,0.004399819299578667,0.0063,1,0.6302571892738342,0.6303,5,0.02041790820658207,0.0272,1,0.004512635525316,0.0073,1,1.1074275970458984
PubMed,line,sg_aug,10,0.1,0.1,events.out.tfevents.1733339332.d1016,31.61679434776306,2424,2.276903614983894e-05,0.0,2.276903614983894e-05,523.7027587890625,0.697279691696167,0.6973,4,0.06547645479440689,0.0655,4,0.03384476527571678,0.0370,3,0.6875267624855042,0.6875,4,0.06462624669075012,0.0646,4,0.03497292473912239,0.0377,3,395255296.0,0.7005715370178223,0.7006,5,0.06647802144289017,0.0665,5,0.031814079731702805,0.0320,1,0.687284529209137,0.6873,5,0.06652726978063583,0.0665,5,0.03474729135632515,0.0347,5,0.7522058486938477
PubMed,line,sg_aug,10,0.1,1.0,events.out.tfevents.1733339286.d1016,31.430060863494873,2424,0.0003518019220791757,0.0,0.0003518019220791757,1150.82568359375,0.6884248852729797,0.6917,3,0.0643666610121727,0.0644,4,0.035311371088027954,0.0353,4,0.6901487112045288,0.6901,4,0.0650656446814537,0.0651,4,0.03322427719831467,0.0384,3,395255296.0,0.705334484577179,0.7053,5,0.06659023463726044,0.0666,5,0.05189530551433563,0.0519,5,0.7081090211868286,0.7081,5,0.06800130754709244,0.0680,5,0.052233755588531494,0.0522,5,0.7322778105735779
PubMed,line,sg_aug,10,0.1,10.0,events.out.tfevents.1733339244.d1016,31.674822092056274,2424,0.022453129291534424,0.0,0.022453129291534424,174.45004272460938,0.6336683630943298,0.6400,4,0.03355943411588669,0.0352,3,0.010717509314417839,0.0162,3,0.6348154544830322,0.6353,4,0.03437712416052818,0.0352,3,0.011281588114798069,0.0141,3,395255296.0,0.6431480646133423,0.6431,5,0.027457209303975105,0.0328,1,0.007558664306998253,0.0097,1,0.6435734629631042,0.6436,5,0.032204147428274155,0.0328,1,0.009476534090936184,0.0095,5,0.8432859182357788
PubMed,line,sg_aug,10,0.1,100.0,events.out.tfevents.1733339197.d1016,31.39915895462036,2424,1.3293914794921875,0.0,1.3293914794921875,0.00022576714400202036,0.6158352494239807,0.6158,4,0.030180485919117928,0.0339,4,0.008122744038701057,0.0081,4,0.6070860028266907,0.6071,4,0.031409747898578644,0.0332,4,0.008009927347302437,0.0091,2,395255296.0,0.6233125329017639,0.6233,5,0.02975749969482422,0.0350,1,0.007445848546922207,0.0082,1,0.6192429661750793,0.6192,5,0.029015548527240753,0.0335,1,0.007333032321184874,0.0081,1,1.1769124269485474
PubMed,line,sg_aug,100,0.1,0.1,events.out.tfevents.1733339510.d1016,31.501026153564453,2424,70.20822143554688,0.0,70.20822143554688,110307.671875,0.7086713910102844,0.7087,4,0.06736071407794952,0.0674,4,0.03677797690033913,0.0368,4,0.7028926014900208,0.7029,4,0.06447514146566391,0.0645,4,0.03689079359173775,0.0415,4,395255296.0,0.7212775945663452,0.7213,5,0.0656580850481987,0.0657,5,0.03756769001483917,0.0376,5,0.7165883779525757,0.7166,5,0.06389404833316803,0.0639,5,0.03959837555885315,0.0396,5,0.5815284252166748
PubMed,line,sg_aug,100,0.1,1.0,events.out.tfevents.1733339463.d1016,31.26577591896057,2424,0.00041363859781995416,0.0,0.00041363859781995416,514276.0,0.7096308469772339,0.7096,4,0.06840228289365768,0.0684,4,0.0382445864379406,0.0405,3,0.6988224387168884,0.6988,4,0.0637190118432045,0.0637,4,0.0350293330848217,0.0378,3,395255296.0,0.712579607963562,0.7126,5,0.06803837418556213,0.0680,5,0.03328068554401398,0.0333,5,0.7000671029090881,0.7001,5,0.06585443019866943,0.0659,5,0.036101084202528,0.0361,5,0.6433284878730774
PubMed,line,sg_aug,100,0.1,10.0,events.out.tfevents.1733339421.d1016,31.62244200706482,2424,0.0006589548429474235,0.0,0.0006589548429474235,499980.40625,0.6560410261154175,0.6773,4,0.04767303913831711,0.0478,3,0.02639891766011715,0.0264,4,0.6485685110092163,0.6675,4,0.04378272965550423,0.0438,4,0.021942690014839172,0.0219,4,395255296.0,0.6633696556091309,0.6821,1,0.047795265913009644,0.0478,5,0.01816335693001747,0.0194,1,0.6563382744789124,0.6718,1,0.04179712384939194,0.0422,1,0.021435018628835678,0.0214,5,0.9474383592605591
PubMed,line,sg_aug,100,0.1,100.0,events.out.tfevents.1733339375.d1016,31.87053108215332,2424,0.00022233958588913083,0.0,0.00022233958588913083,528703.625,0.6514886021614075,0.6752,4,0.036893852055072784,0.0419,4,0.009702165611088276,0.0098,3,0.6457173228263855,0.6698,4,0.03610818833112717,0.0405,4,0.006938176695257425,0.0118,4,395255296.0,0.6617765426635742,0.6719,1,0.03819727897644043,0.0435,1,0.009476534090936184,0.0106,1,0.659223198890686,0.6679,1,0.03709307685494423,0.0411,1,0.008743231184780598,0.0087,5,1.1747993230819702
PubMed,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1733339688.d1016,31.383692502975464,2424,69.07755279541016,0.0,69.07755279541016,7917.82177734375,0.6946877837181091,0.6947,4,0.061937689781188965,0.0619,4,0.033055052161216736,0.0331,4,0.6868672370910645,0.6869,4,0.061790890991687775,0.0618,4,0.03282942250370979,0.0328,4,395255296.0,0.6935031414031982,0.6967,1,0.05973242223262787,0.0597,5,0.02154783345758915,0.0265,1,0.6853373646736145,0.6875,1,0.060294512659311295,0.0603,5,0.022393953055143356,0.0337,1,0.5436158776283264
PubMed,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733339640.d1016,31.39715337753296,2424,69.07755279541016,0.0,69.07755279541016,7917.822265625,0.6897332668304443,0.6897,4,0.061937689781188965,0.0619,4,0.033055052161216736,0.0331,4,0.6855819225311279,0.6856,4,0.061790890991687775,0.0618,4,0.03282942250370979,0.0328,4,395255296.0,0.6871962547302246,0.6943,1,0.05973242223262787,0.0597,5,0.02154783345758915,0.0265,1,0.6839846968650818,0.6865,1,0.060294512659311295,0.0603,5,0.022393953055143356,0.0337,1,0.5436158776283264
PubMed,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1733339601.d1016,31.489073514938354,2424,69.07755279541016,0.0,69.07755279541016,7917.82177734375,0.6920973062515259,0.6921,4,0.061937689781188965,0.0619,4,0.033055052161216736,0.0331,4,0.6853426098823547,0.6853,4,0.061790890991687775,0.0618,4,0.03282942250370979,0.0328,4,395255296.0,0.6926025748252869,0.6941,1,0.05973242223262787,0.0597,5,0.02154783345758915,0.0265,1,0.6842533946037292,0.6924,1,0.060294512659311295,0.0603,5,0.022393953055143356,0.0337,1,0.5436158776283264
PubMed,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1733339555.d1016,31.44566774368286,2424,69.07755279541016,0.0,69.07755279541016,7917.82177734375,0.6971737146377563,0.6972,4,0.061937689781188965,0.0619,4,0.033055052161216736,0.0331,4,0.6860841512680054,0.6861,4,0.061790890991687775,0.0618,4,0.03282942250370979,0.0328,4,395255296.0,0.694632887840271,0.6994,1,0.05973242223262787,0.0597,5,0.02154783345758915,0.0265,1,0.6855666041374207,0.6860,1,0.060294512659311295,0.0603,5,0.022393953055143356,0.0337,1,0.5436158776283264
PubMed,n2v,sg,10,0.1,1.0,events.out.tfevents.1733337633.d1016,67.90260910987854,774,5735.2236328125,46224.46875,51959.69140625,27232.228515625,0.8133063316345215,0.8460,3,0.1828557699918747,0.1871,4,0.06486913561820984,0.0731,3,0.8112908601760864,0.8441,3,0.17215368151664734,0.1822,4,0.08145307004451752,0.1005,3,3165691392.0,0.8395033478736877,0.8395,5,0.18673579394817352,0.1908,1,0.09814982116222382,0.0981,5,0.8389101624488831,0.8389,5,0.17828038334846497,0.1855,1,0.09600631892681122,0.0960,5,0.09776458144187927
PubMed,n2v,sg_aug,1,0.1,0.1,events.out.tfevents.1733337942.d1016,63.20043659210205,774,0.3614819645881653,0.0,0.3614819645881653,332.3693542480469,0.7311937808990479,0.7729,3,0.09812171757221222,0.1002,4,0.02662454918026924,0.0381,3,0.7257165312767029,0.7695,3,0.0968075543642044,0.0968,4,0.019404331222176552,0.0430,3,2128685568.0,0.7408469319343567,0.7809,1,0.10040868073701859,0.1041,1,0.029219314455986023,0.0296,1,0.734174907207489,0.7755,1,0.09843793511390686,0.0992,1,0.026906589046120644,0.0359,1,0.24858826398849487
