Graph,Model,Loss Function,n_negative,Learning Rate,lambda,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
SBM-0.2-0.004,n2v,sg_aug,10,0.1,0.1,140,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7663818001747131,0.7682,16,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.763853907585144,0.7669,16,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.004,n2v,sg_aug,10,0.1,0.1,141,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7661222219467163,0.7677,17,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7666842341423035,0.7677,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.004,n2v,sg_aug,10,0.1,0.1,146,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.770351231098175,0.7709,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7667433023452759,0.7696,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.008,n2v,sg_aug,10,0.1,0.1,139,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7714332342147827,0.7724,24,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7664836049079895,0.7693,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.008,n2v,sg_aug,10,0.1,0.1,145,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7680557370185852,0.7690,24,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7687080502510071,0.7707,23,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.012,n2v,sg_aug,10,0.1,0.1,140,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7715399861335754,0.7717,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7647333741188049,0.7687,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.012,n2v,sg_aug,10,0.1,0.1,147,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7666641473770142,0.7667,25,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7670041918754578,0.7699,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.016,n2v,sg_aug,10,0.1,0.1,141,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7682663202285767,0.7687,16,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7667980790138245,0.7697,16,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.016,n2v,sg_aug,10,0.1,0.1,146,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7651882767677307,0.7652,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7658762335777283,0.7675,23,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.02,n2v,sg_aug,10,0.1,0.1,141,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7709174752235413,0.7714,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7666561603546143,0.7697,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.02,n2v,sg_aug,10,0.1,0.1,145,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7663477659225464,0.7663,25,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7666416168212891,0.7689,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.024,n2v,sg_aug,10,0.1,0.1,140,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7641379237174988,0.7689,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7685311436653137,0.7690,23,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.024,n2v,sg_aug,10,0.1,0.1,146,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7649744749069214,0.7674,24,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.765920102596283,0.7682,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.028,n2v,sg_aug,10,0.1,0.1,140,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7668391466140747,0.7671,22,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7656458616256714,0.7676,22,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.028,n2v,sg_aug,10,0.1,0.1,145,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.765857458114624,0.7660,23,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7662652730941772,0.7685,19,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.032,n2v,sg_aug,10,0.1,0.1,141,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7676969766616821,0.7685,24,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7668420076370239,0.7683,24,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.032,n2v,sg_aug,10,0.1,0.1,145,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7669480443000793,0.7672,15,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7651786804199219,0.7676,16,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.036,n2v,sg_aug,10,0.1,0.1,141,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.764121949672699,0.7660,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7690015435218811,0.7700,24,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.036,n2v,sg_aug,10,0.1,0.1,146,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7638131380081177,0.7653,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7659866809844971,0.7679,22,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.04,n2v,sg_aug,10,0.1,0.1,140,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.7638217210769653,0.7653,19,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.765882670879364,0.7672,22,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.04,n2v,sg_aug,10,0.1,0.1,147,25,24544.126953125,0.0,24544.126953125,11545469.0,2083075584.0,0.765562891960144,0.7656,25,0.012043516151607037,0.0123,2,0.0003432550292927772,0.0005,24,0.7656475901603699,0.7676,16,0.012196171097457409,0.0124,15,0.00024517616839148104,0.0007,22
SBM-0.2-0.06,n2v,sg_aug,10,0.1,0.1,205,25,34052.11328125,0.0,34052.11328125,11590999.0,2083075584.0,0.5052305459976196,0.5052,25,0.0071652960032224655,0.0073,6,0.0003653514140751213,0.0004,25,0.5052549839019775,0.5068,24,0.007021886762231588,0.0070,25,0.00019927926769014448,0.0002,15
SBM-0.2-0.08,n2v,sg_aug,10,0.1,0.1,205,25,34052.11328125,0.0,34052.11328125,11590999.0,2083075584.0,0.5080841183662415,0.5081,25,0.0071652960032224655,0.0073,6,0.0003653514140751213,0.0004,25,0.5051699280738831,0.5056,24,0.007021886762231588,0.0070,25,0.00019927926769014448,0.0002,15
SBM-0.2-0.1,n2v,sg_aug,10,0.1,0.1,203,25,34052.11328125,0.0,34052.11328125,11590999.0,2083075584.0,0.5079618692398071,0.5080,25,0.0071652960032224655,0.0073,6,0.0003653514140751213,0.0004,25,0.5076464414596558,0.5076,25,0.007021886762231588,0.0070,25,0.00019927926769014448,0.0002,15
SBM-0.2-0.12,n2v,sg_aug,10,0.1,0.1,204,25,34052.11328125,0.0,34052.11328125,11590999.0,2083075584.0,0.5053234100341797,0.5060,24,0.0071652960032224655,0.0073,6,0.0003653514140751213,0.0004,25,0.5079985857009888,0.5080,25,0.007021886762231588,0.0070,25,0.00019927926769014448,0.0002,15
SBM-0.2-0.14,n2v,sg_aug,10,0.1,0.1,204,25,34052.11328125,0.0,34052.11328125,11590999.0,2083075584.0,0.5040252208709717,0.5049,23,0.0071652960032224655,0.0073,6,0.0003653514140751213,0.0004,25,0.5046976804733276,0.5061,23,0.007021886762231588,0.0070,25,0.00019927926769014448,0.0002,15
SBM-0.2-0.16,n2v,sg_aug,10,0.1,0.1,0,,0.07037785649299622,0.0,0.07037785649299622,93701680.0,2083075584.0,,,,,,,,,,,,,,,,,,
SBM-0.2-0.18,n2v,sg_aug,10,0.1,0.1,244,25,29972.171875,0.0,29972.171875,12098034.0,2083075584.0,0.49664661288261414,0.4996,2,0.006751086562871933,0.0071,8,0.00016665278235450387,0.0002,20,0.498294860124588,0.4994,2,0.006781577132642269,0.0069,1,0.00016665278235450387,0.0003,24
SBM-0.2-0.2,n2v,sg_aug,10,0.1,0.1,244,25,29972.171875,0.0,29972.171875,12098034.0,2083075584.0,0.4966035783290863,0.4998,16,0.006751086562871933,0.0071,8,0.00016665278235450387,0.0002,20,0.5001969337463379,0.5013,22,0.006781577132642269,0.0069,1,0.00016665278235450387,0.0003,24
